Year,GrandPrix,Round,Country,Location,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,DriverFullName,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,HasGreen,HasYellow,HasSafetyCar,HasRedFlag,HasVSC,HasVSCEnding,GapToLeader,IntervalToPositionAhead,GapToLeaderSeconds,IntervalToPositionAheadSeconds,TimeSeconds,LapTimeSeconds,PitInTimeSeconds,PitOutTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,Sector1SessionTimeSeconds,Sector2SessionTimeSeconds,Sector3SessionTimeSeconds,LapStartTimeSeconds
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 01:30:40.049000,VER,33,0 days 00:01:14.274000,64.0,2.0,,Max Verstappen,,0 days 00:00:20.825000,0 days 00:00:23.551000,0 days 00:00:29.898000,0 days 01:29:46.600000,0 days 01:30:10.151000,0 days 01:30:40.049000,258.0,281.0,287.0,309.0,False,SUPERSOFT,48.0,True,Red Bull Racing,0 days 01:29:25.775000,,1,3.0,False,,False,True,20.8,27.6,1017.2,False,33.0,355,4.3,True,False,False,False,False,False,+10.939,+2.844,10.939,2.844,5440.049,74.274,,,20.825,23.551,29.898,5386.6,5410.151,5440.049,5365.775
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 01:31:53.913000,VER,33,0 days 00:01:13.864000,65.0,2.0,,Max Verstappen,,0 days 00:00:20.411000,0 days 00:00:23.535000,0 days 00:00:29.918000,0 days 01:31:00.460000,0 days 01:31:23.995000,0 days 01:31:53.913000,259.0,283.0,287.0,311.0,True,SUPERSOFT,49.0,True,Red Bull Racing,0 days 01:30:40.049000,,1,3.0,False,,False,True,20.4,27.8,1017.1,False,33.0,2,2.7,True,False,False,False,False,False,+9.791,+2.312,9.791,2.312,5513.913,73.864,,,20.411,23.535,29.918,5460.46,5483.995,5513.913,5440.049
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 01:33:07.912000,VER,33,0 days 00:01:13.999000,66.0,2.0,,Max Verstappen,,0 days 00:00:20.387000,0 days 00:00:23.644000,0 days 00:00:29.968000,0 days 01:32:14.300000,0 days 01:32:37.944000,0 days 01:33:07.912000,259.0,285.0,288.0,313.0,False,SUPERSOFT,50.0,True,Red Bull Racing,0 days 01:31:53.913000,,1,3.0,False,,False,True,20.4,27.8,1017.1,False,33.0,2,2.7,True,False,False,False,False,False,+9.248,+1.557,9.248,1.557,5587.912,73.999,,,20.387,23.644,29.968,5534.3,5557.944,5587.912,5513.913
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 01:34:22.506000,VER,33,0 days 00:01:14.594000,67.0,2.0,,Max Verstappen,,0 days 00:00:20.410000,0 days 00:00:24.175000,0 days 00:00:30.009000,0 days 01:33:28.322000,0 days 01:33:52.497000,0 days 01:34:22.506000,261.0,281.0,288.0,314.0,False,SUPERSOFT,51.0,True,Red Bull Racing,0 days 01:33:07.912000,,1,3.0,False,,False,True,20.8,28.0,1017.0,False,33.2,348,4.3,True,False,False,False,False,False,+8.890,+1.669,8.89,1.669,5662.506,74.594,,,20.41,24.175,30.009,5608.322,5632.497,5662.506,5587.912
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 01:35:36.768000,VER,33,0 days 00:01:14.262000,68.0,2.0,,Max Verstappen,,0 days 00:00:20.537000,0 days 00:00:23.894000,0 days 00:00:29.831000,0 days 01:34:43.043000,0 days 01:35:06.937000,0 days 01:35:36.768000,260.0,286.0,296.0,326.0,False,SUPERSOFT,52.0,True,Red Bull Racing,0 days 01:34:22.506000,,1,3.0,False,,False,True,20.5,28.8,1017.1,False,33.4,10,1.8,True,False,False,False,False,False,+8.497,+1.053,8.497,1.053,5736.768,74.262,,,20.537,23.894,29.831,5683.043,5706.937,5736.768,5662.506
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 01:36:51.216000,VER,33,0 days 00:01:14.448000,69.0,2.0,,Max Verstappen,,0 days 00:00:20.700000,0 days 00:00:23.762000,0 days 00:00:29.986000,0 days 01:35:57.468000,0 days 01:36:21.230000,0 days 01:36:51.216000,260.0,285.0,289.0,312.0,False,SUPERSOFT,53.0,True,Red Bull Racing,0 days 01:35:36.768000,,1,3.0,False,,False,True,20.5,28.8,1017.1,False,33.4,10,1.8,True,False,False,False,False,False,+7.789,+1.201,7.789,1.201,5811.216,74.448,,,20.7,23.762,29.986,5757.468,5781.23,5811.216,5736.768
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 01:38:05.253000,VER,33,0 days 00:01:14.037000,70.0,2.0,,Max Verstappen,,0 days 00:00:20.493000,0 days 00:00:23.698000,0 days 00:00:29.846000,0 days 01:37:11.709000,0 days 01:37:35.407000,0 days 01:38:05.253000,261.0,286.0,293.0,330.0,False,SUPERSOFT,54.0,True,Red Bull Racing,0 days 01:36:51.216000,,1,3.0,False,,False,True,20.7,28.3,1017.1,False,33.7,8,2.0,True,False,False,False,False,False,+6.266,+0.676,6.266,0.676,5885.253,74.037,,,20.493,23.698,29.846,5831.709,5855.407,5885.253,5811.216
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 00:08:57.814000,SIR,35,0 days 00:02:00.783000,1.0,,,Sergey Sirotkin,,,0 days 00:00:42.906000,0 days 00:00:46.728000,,0 days 00:08:11.220000,0 days 00:08:57.944000,202.0,93.0,245.0,236.0,False,nan,,True,Williams,0 days 00:06:56.859000,,24,13.0,False,,False,False,19.9,28.6,1017.9,False,42.1,21,1.2,False,True,True,False,False,False,+20.939,+1.491,20.939,1.491,537.814,120.783,,,,42.906,46.728,,491.22,537.944,416.859
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 00:11:05.035000,SIR,35,0 days 00:02:07.221000,2.0,1.0,,Sergey Sirotkin,,,,0 days 00:00:45.908000,,,0 days 00:11:05.343000,202.0,202.0,175.0,208.0,True,SUPERSOFT,1.0,True,Williams,0 days 00:08:57.814000,,4,13.0,False,,False,False,19.9,27.8,1017.9,False,41.5,349,1.0,False,False,True,False,False,False,+16.566,+1.507,16.566,1.507,665.035,127.221,,,,,45.908,,,665.343,537.814
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 00:13:08.940000,SIR,35,0 days 00:02:03.905000,3.0,1.0,,Sergey Sirotkin,,,,0 days 00:00:44.222000,,,0 days 00:13:09.350000,202.0,214.0,175.0,183.0,True,SUPERSOFT,2.0,True,Williams,0 days 00:11:05.035000,,4,13.0,False,,False,False,20.1,27.7,1017.9,False,41.2,355,1.2,False,False,True,False,False,False,+16.032,+1.356,16.032,1.356,788.94,123.905,,,,,44.222,,,789.35,665.035
