Year,GrandPrix,Round,Country,Location,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,DriverFullName,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,HasGreen,HasYellow,HasSafetyCar,HasRedFlag,HasVSC,HasVSCEnding,GapToLeader,IntervalToPositionAhead,GapToLeaderSeconds,IntervalToPositionAheadSeconds,TimeSeconds,LapTimeSeconds,PitInTimeSeconds,PitOutTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,Sector1SessionTimeSeconds,Sector2SessionTimeSeconds,Sector3SessionTimeSeconds,LapStartTimeSeconds
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:20:53.225000,RUS,63,0 days 00:01:09.329000,39.0,2.0,,George Russell,,0 days 00:00:17.034000,0 days 00:00:31.183000,0 days 00:00:21.112000,0 days 01:20:00.930000,0 days 01:20:32.113000,0 days 01:20:53.225000,321.0,229.0,285.0,316.0,False,MEDIUM,5.0,True,Williams,0 days 01:19:43.896000,,1,17.0,False,,False,True,21.0,31.7,945.8,False,38.5,63,2.1,True,False,False,False,False,False,1 L,+0.966,,0.966,4853.225,69.329,,,17.034,31.183,21.112,4800.93,4832.113,4853.225,4783.896
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:22:03.115000,RUS,63,0 days 00:01:09.890000,40.0,2.0,,George Russell,,0 days 00:00:17,0 days 00:00:31.628000,0 days 00:00:21.262000,0 days 01:21:10.225000,0 days 01:21:41.853000,0 days 01:22:03.115000,323.0,222.0,286.0,316.0,False,MEDIUM,6.0,True,Williams,0 days 01:20:53.225000,,1,17.0,False,,False,True,20.8,32.6,945.8,False,38.4,94,3.1,True,False,False,False,False,False,1 L,+0.817,,0.817,4923.115,69.89,,,17.0,31.628,21.262,4870.225,4901.853,4923.115,4853.225
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:23:13.039000,RUS,63,0 days 00:01:09.924000,41.0,2.0,,George Russell,,0 days 00:00:17.193000,0 days 00:00:31.443000,0 days 00:00:21.288000,0 days 01:22:20.308000,0 days 01:22:51.751000,0 days 01:23:13.039000,322.0,226.0,284.0,313.0,False,MEDIUM,7.0,True,Williams,0 days 01:22:03.115000,,1,17.0,False,,False,True,20.5,33.5,945.8,False,38.4,79,2.4,True,False,False,False,False,False,1 L,+0.861,,0.861,4993.039,69.924,,,17.193,31.443,21.288,4940.308,4971.751,4993.039,4923.115
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:24:23.102000,RUS,63,0 days 00:01:10.063000,42.0,2.0,,George Russell,,0 days 00:00:17.007000,0 days 00:00:31.599000,0 days 00:00:21.457000,0 days 01:23:30.046000,0 days 01:24:01.645000,0 days 01:24:23.102000,322.0,220.0,279.0,307.0,False,MEDIUM,8.0,True,Williams,0 days 01:23:13.039000,,1,17.0,False,,False,True,20.6,33.9,945.8,False,39.5,93,1.9,True,False,False,False,False,False,1 L,+1.152,,1.152,5063.102,70.063,,,17.007,31.599,21.457,5010.046,5041.645,5063.102,4993.039
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:25:33.011000,RUS,63,0 days 00:01:09.909000,43.0,2.0,,George Russell,,0 days 00:00:17.386000,0 days 00:00:31.234000,0 days 00:00:21.289000,0 days 01:24:40.488000,0 days 01:25:11.722000,0 days 01:25:33.011000,306.0,230.0,277.0,306.0,False,MEDIUM,9.0,True,Williams,0 days 01:24:23.102000,,1,17.0,False,,False,True,21.0,34.3,945.9,False,40.9,74,2.2,True,False,False,False,False,False,1 L,+1.177,,1.177,5133.011,69.909,,,17.386,31.234,21.289,5080.488,5111.722,5133.011,5063.102
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:26:42.808000,RUS,63,0 days 00:01:09.797000,44.0,2.0,,George Russell,,0 days 00:00:17.439000,0 days 00:00:31.079000,0 days 00:00:21.279000,0 days 01:25:50.450000,0 days 01:26:21.529000,0 days 01:26:42.808000,305.0,230.0,282.0,307.0,False,MEDIUM,10.0,True,Williams,0 days 01:25:33.011000,,1,17.0,False,,False,True,21.2,32.1,945.9,False,41.2,149,3.8,True,False,False,False,False,False,1 L,+1.029,,1.029,5202.808,69.797,,,17.439,31.079,21.279,5150.45,5181.529,5202.808,5133.011
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:27:53.030000,RUS,63,0 days 00:01:10.222000,45.0,2.0,,George Russell,,0 days 00:00:17.149000,0 days 00:00:31.771000,0 days 00:00:21.302000,0 days 01:26:59.957000,0 days 01:27:31.728000,0 days 01:27:53.030000,319.0,230.0,276.0,307.0,False,MEDIUM,11.0,True,Williams,0 days 01:26:42.808000,,1,17.0,False,,False,True,20.9,34.7,945.8,False,41.2,88,2.4,True,False,False,False,False,False,1 L,+1.146,,1.146,5273.03,70.222,,,17.149,31.771,21.302,5219.957,5251.728,5273.03,5202.808
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:29:02.782000,RUS,63,0 days 00:01:09.752000,46.0,2.0,,George Russell,,0 days 00:00:17.420000,0 days 00:00:31.190000,0 days 00:00:21.142000,0 days 01:28:10.450000,0 days 01:28:41.640000,0 days 01:29:02.782000,304.0,230.0,278.0,291.0,False,MEDIUM,12.0,True,Williams,0 days 01:27:53.030000,,1,17.0,False,,False,True,21.2,32.4,945.8,False,41.0,82,4.5,True,False,False,False,False,False,1 L,+1.261,,1.261,5342.782,69.752,,,17.42,31.19,21.142,5290.45,5321.64,5342.782,5273.03
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:30:12.376000,RUS,63,0 days 00:01:09.594000,47.0,2.0,,George Russell,,0 days 00:00:17.512000,0 days 00:00:31.013000,0 days 00:00:21.069000,0 days 01:29:20.294000,0 days 01:29:51.307000,0 days 01:30:12.376000,296.0,234.0,279.0,296.0,False,MEDIUM,13.0,True,Williams,0 days 01:29:02.782000,,1,17.0,False,,False,True,21.3,31.5,945.9,False,41.0,78,3.5,True,False,False,False,False,False,1 L,+1.155,,1.155,5412.376,69.594,,,17.512,31.013,21.069,5360.294,5391.307,5412.376,5342.782
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:31:22.109000,RUS,63,0 days 00:01:09.733000,48.0,2.0,,George Russell,,0 days 00:00:17.336000,0 days 00:00:31.219000,0 days 00:00:21.178000,0 days 01:30:29.712000,0 days 01:31:00.931000,0 days 01:31:22.109000,303.0,228.0,280.0,311.0,False,MEDIUM,14.0,True,Williams,0 days 01:30:12.376000,,1,17.0,False,,False,True,21.3,32.2,945.9,False,40.8,88,4.0,True,False,False,False,False,False,1 L,+1.148,,1.148,5482.109,69.733,,,17.336,31.219,21.178,5429.712,5460.931,5482.109,5412.376
